Taxon id;Global sorteringsordning;Vetenskapligt namn;Svenskt namn;Kategori;Observationer;Landskapstyp;RedListCategory;Rödlistningskriterium
103037;58312;Sturnus vulgaris;stare;Art;904251;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse, Våtmark (V) - Har betydelse;VU;A2abc
234052;58313;Sturnus vulgaris vulgaris;europeisk stare;Underart;88;;NE;
6002006;58314;Pastor;;Släkte;534;;;
205887;58315;Pastor roseus;rosenstare;Art;534;;NA;
6002007;58316;Agropsar;;Släkte;0;;;
266888;58317;Agropsar sturninus;amurstare;Art;0;;NA;
6002012;58318;Acridotheres;;Släkte;11;;;
6332513;58319;Acridotheres cristatellus;kinesisk majna;Art;1;;NA;
6002013;58320;Acridotheres tristis;brunmajna;Art;10;;NA;
6331456;58321;Lamprotornis;;Släkte;0;;;
6331457;58322;Lamprotornis chalybaeus;blåkindad glansstare;Art;0;;NA;
6331458;58323;Lamprotornis purpureus;purpurglansstare;Art;0;;NA;
2002103;58324;Cinclidae;strömstarar;Familj;196713;;;
1001561;58325;Cinclus;;Släkte;196616;;;
102988;58326;Cinclus cinclus;strömstare;Art;196615;Fjäll (F) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
234000;58327;Cinclus cinclus cinclus;svartbukig strömstare;Underart;3;;NE;
2002106;58328;Turdidae;trastar;Familj;3449294;;;
1001572;58329;Zoothera;;Släkte;7;;;
205789;58330;Zoothera aurea;guldtrast;Art;7;;NA;
205958;58331;Zoothera dauma aurea;guldtrast, rasen aurea;Underart;0;;;
1016724;58332;Hylocichla;;Släkte;0;;;
266869;58333;Hylocichla mustelina;fläckskogstrast;Art;0;;NA;
1001573;58334;Catharus;;Släkte;7;;;
205792;58335;Catharus ustulatus;beigekindad skogstrast;Art;3;;NA;
205793;58336;Catharus fuscescens;rostskogstrast;Art;2;;NA;
266868;58337;Catharus minimus;gråkindad skogstrast;Art;0;;NA;
205791;58338;Catharus guttatus;eremitskogstrast;Art;2;;NA;
6003689;58339;Geokichla;;Släkte;2;;;
205790;58340;Geokichla sibirica;sibirisk trast;Art;2;;NA;
234010;58341;Geokichla sibirica sibirica;sibirisk trast, underarten sibirica;Underart;0;;NA;
1001574;58342;Turdus;turdustrastar;Släkte;3447399;;;
103002;58343;Turdus viscivorus;dubbeltrast;Art;326999;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
234009;58344;Turdus viscivorus viscivorus;vanlig dubbeltrast;Underart;11;;NE;
103000;58345;Turdus philomelos;taltrast;Art;575779;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
234007;58346;Turdus philomelos philomelos;vanlig taltrast;Underart;178;;NE;
103001;58347;Turdus iliacus;rödvingetrast;Art;447220;Skog (S) - Stor betydelse, Fjäll (F) - Har betydelse, Jordbrukslandskap (J) - Har betydelse;NT;A2abc
234008;58348;Turdus iliacus iliacus;vanlig rödvingetrast;Underart;76;;NE;
6037464;58349;Turdus iliacus coburni;rödvingetrast, underarten coburni;Underart;13;;NA;
102998;58350;Turdus merula;koltrast;Art;1263642;Skog (S) - Stor betydelse, Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
234006;58351;Turdus merula merula;vanlig koltrast;Underart;120;;NE;
102999;58352;Turdus pilaris;björktrast;Art;784884;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Fjäll (F) - Har betydelse, Urban miljö (U) - Har betydelse;NT;A2ab
102997;58353;Turdus torquatus;ringtrast;Art;47504;Fjäll (F) - Stor betydelse, Skog (S) - Stor betydelse;LC;
205959;58354;Turdus torquatus alpestris;alpringtrast;Underart;1;;NA;
233851;58355;Turdus torquatus torquatus;nordlig ringtrast;Underart;212;;NE;
205960;58356;Turdus atrogularis;svarthalsad trast;Art;103;;NA;
266947;58357;Turdus ruficollis;rödhalsad trast;Art;0;;NA;
266870;58358;Turdus naumanni;rödtrast;Art;12;;NA;
266945;58359;Turdus eunomus;bruntrast;Art;45;;NA;
205796;58360;Turdus obscurus;gråhalsad trast;Art;3;;NA;
205803;58361;Turdus migratorius;vandringstrast;Art;3;;NA;
6040175;58362;Turdus atrogularis x eunomus/naumanni;svarthalsad trast x brun-/rödtrast;Hybrid;8;;NA;
205797;58363;Turdus naumanni s.lat.;rödtrast/bruntrast;Kollektivtaxon;65;;NA;
205798;58364;Turdus ruficollis s.lat.;tajgatrast;Kollektivtaxon;105;;NA;
6006110;58365;Hylocichla/Catharus;skogstrastar;Pseudotaxon;7;;;
2002109;58366;Muscicapidae;flugsnappare;Familj;4322270;;;
1016722;58367;Cercotrichas;;Släkte;0;;;
266860;58368;Cercotrichas galactotes;trädnäktergal;Art;0;;NA;
1001583;58369;Muscicapa;;Släkte;252448;;;
205848;58370;Muscicapa dauurica;glasögonflugsnappare;Art;3;;NA;
103017;58371;Muscicapa striata;grå flugsnappare;Art;252444;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
234028;58372;Muscicapa striata striata;vanlig grå flugsnappare;Underart;3;;NE;
1001564;58373;Erithacus;;Släkte;1632338;;;
102991;58374;Erithacus rubecula;rödhake;Art;1632338;Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
234004;58375;Erithacus rubecula rubecula;vanlig rödhake;Underart;117;;NE;
1001567;58376;Irania;;Släkte;14;;;
205777;58377;Irania gutturalis;vitstrupig näktergal;Art;14;;NA;
1001565;58378;Luscinia;;Släkte;395143;;;
102992;58379;Luscinia luscinia;näktergal;Art;259071;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse, Våtmark (V) - Har betydelse;LC;
205774;58380;Luscinia megarhynchos;sydnäktergal;Art;178;;NA;
205951;58381;Luscinia megarhynchos golzii;turkestansydnäktergal;Underart;0;;NA;
233848;58382;Luscinia megarhynchos megarhynchos;europeisk sydnäktergal;Underart;0;;NA;
102624;58383;Luscinia svecica;blåhake;Art;135836;Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;NT;A2abc
205952;58384;Luscinia svecica cyanecula;vitstjärnig blåhake;Underart;1272;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Sötvatten (L) - Har betydelse;EN;D
233847;58385;Luscinia svecica svecica;rödstjärnig blåhake;Underart;1650;;NT;A2ab
6006081;58386;Luscinia luscinia/megarhynchos;näktergal/sydnäktergal;Artkomplex;259294;;NA;
6003685;58387;Calliope;;Släkte;17;;;
266861;58388;Calliope calliope;rubinnäktergal;Art;17;;NA;
6003687;58389;Larvivora;;Släkte;0;;;
266862;58390;Larvivora cyane;blånäktergal;Art;0;;NA;
1001584;58391;Ficedula;;Släkte;827971;;;
6331452;58392;Ficedula narcissina;narcissflugsnappare;Art;0;;NA;
266880;58393;Ficedula mugimaki;mugimakiflugsnappare;Art;0;;NA;
100058;58394;Ficedula parva;mindre flugsnappare;Art;41686;Skog (S) - Stor betydelse;LC;
205851;58395;Ficedula albicilla;tajgaflugsnappare;Art;1;;NA;
266881;58396;Ficedula semitorquata;balkanflugsnappare;Art;0;;NA;
102625;58397;Ficedula albicollis;halsbandsflugsnappare;Art;140895;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Stor betydelse;LC;
103018;58398;Ficedula hypoleuca;svartvit flugsnappare;Art;645837;Skog (S) - Stor betydelse, Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
234029;58399;Ficedula hypoleuca hypoleuca;vanlig svartvit flugsnappare;Underart;2;;NE;
267111;58400;Ficedula hypoleuca x albicollis;svartvit flugsnappare x halsbandsflugsnappare;Hybrid;504;;NA;
266882;58401;Ficedula albicollis/hypoleuca;halsbandsflugsnappare/svartvit flugsnappare;Artkomplex;50;;NA;
1001566;58402;Tarsiger;;Släkte;642;;;
103074;58403;Tarsiger cyanurus;tajgablåstjärt;Art;642;Skog (S) - Stor betydelse;VU;D1
6331121;58404;Tarsiger cyanurus cyanurus;;Underart;0;;NE;
1001568;58405;Phoenicurus;rödstjärtar;Släkte;492056;;;
266866;58406;Phoenicurus fuliginosus;forsrödstjärt;Art;3;;NA;
266865;58407;Phoenicurus auroreus;svartryggig rödstjärt;Art;13;;NA;
102993;58408;Phoenicurus ochruros;svart rödstjärt;Art;85467;Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;D1
234005;58409;Phoenicurus ochruros gibraltariensis;västlig svart rödstjärt;Underart;94;;NE;
266864;58410;Phoenicurus ochruros phoenicuroides;turkestansk svart rödstjärt;Underart;34;;NA;
6330729;58411;Phoenicurus ochruros murinus;sajansk svart rödstjärt;Underart;0;;NA;
102994;58412;Phoenicurus phoenicurus;rödstjärt;Art;406462;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;LC;
205953;58413;Phoenicurus phoenicurus samamisicus;rödstjärt, underarten samamisicus;Underart;2;;NA;
233852;58414;Phoenicurus phoenicurus phoenicurus;vanlig rödstjärt;Underart;318;;NE;
266863;58415;Phoenicurus ochruros x phoenicurus;svart rödstjärt x rödstjärt;Hybrid;60;;NA;
6331168;58416;Phoenicurus ochruros phoenicuroides/murinus;turkestansk/sajansk svart rödstjärt;Artkomplex;8;;NA;
6332440;58417;Phoenicurus ochruros phoenicuroides/murinus;turkestansk/sajansk svart rödstjärt;Artkomplex;0;;;
1001571;58418;Monticola;;Släkte;92;;;
205787;58419;Monticola saxatilis;stentrast;Art;88;;NA;
205788;58420;Monticola solitarius;blåtrast;Art;4;;NA;
1001569;58421;Saxicola;buskskvättor;Släkte;336110;;;
102995;58422;Saxicola rubetra;buskskvätta;Art;317216;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse, Fjäll (F) - Har betydelse;LC;
6037409;58423;Saxicola caprata;svart buskskvätta;Art;1;;NA;
6001949;58424;Saxicola maurus;vitgumpad buskskvätta;Art;323;;NA;
266867;58425;Saxicola maurus hemprichii;kaspisk buskskvätta;Underart;14;;NA;
6006146;58426;Saxicola maurus variegatus;armenisk buskskvätta;Underart;0;;NA;
205954;58427;Saxicola maurus maurus;sibirisk buskskvätta;Underart;2;;NA;
6008208;58428;Saxicola maurus stejnegeri;amurbuskskvätta;Underart;26;;NA;
6324750;58429;Saxicola maurus maurus/variegatus;sibirisk/armenisk buskskvätta;Artkomplex;2;;NA;
6324751;58430;Saxicola maurus hemprichii/variegatus;kaspisk/armenisk buskskvätta;Artkomplex;0;;NA;
233849;58431;Saxicola rubicola;svarthakad buskskvätta;Art;18177;Jordbrukslandskap (J) - Stor betydelse;NT°;D1
6046614;58432;Saxicola rubicola rubicola;kontinental svarthakad buskskvätta;Underart;2;;NE;
6046615;58433;Saxicola rubicola hibernans;västlig svarthakad buskskvätta;Underart;22;;NA;
103075;58434;Saxicola torquatus s.lat.;svarthakad buskskvätta/vitgumpad buskskvätta;Kollektivtaxon;18800;Jordbrukslandskap (J) - Stor betydelse;NA;
6042325;58435;Saxicola stejnegeri/maurus;amur-/vitgumpad buskskvätta;Artkomplex;0;;;
1001570;58436;Oenanthe;stenskvättor;Släkte;385150;;;
205786;58437;Oenanthe deserti;ökenstenskvätta;Art;104;;NA;
205957;58438;Oenanthe deserti deserti;nordlig ökenstenskvätta;Underart;0;;NA;
6008416;58439;Oenanthe hispanica;västlig medelhavsstenskvätta;Art;3;;NA;
205784;58440;Oenanthe pleschanka;nunnestenskvätta;Art;88;;NA;
205956;58441;Oenanthe melanoleuca;östlig medelhavsstenskvätta;Art;15;;NA;
102996;58442;Oenanthe oenanthe;stenskvätta;Art;384762;Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse, Urban miljö (U) - Har betydelse;LC;
205955;58443;Oenanthe oenanthe leucorhoa;grönlandsstenskvätta;Underart;40;;NA;
233850;58444;Oenanthe oenanthe oenanthe;vanlig stenskvätta;Underart;837;;NE;
205782;58445;Oenanthe isabellina;isabellastenskvätta;Art;54;;NA;
205785;58446;Oenanthe hispanica/melanoleuca;medelhavsstenskvätta;Kollektivtaxon;20;;NA;
6333019;58447;Oenanthe hispanica/melanoleuca/pleschanka;Ob. medelhavs-/nunnestenskvätta;Artkomplex;2;;;
1016723;58448;Rhyacornis;;Släkte;0;;;
6006020;58449;Muscicapa/Ficedula;flugsnappare;Pseudotaxon;1080456;;;
2002105;58450;Prunellidae;järnsparvar;Familj;494694;;;
1001563;58451;Prunella;;Släkte;494609;;;
205771;58452;Prunella collaris;alpjärnsparv;Art;19;;NA;
234003;58453;Prunella collaris collaris;västlig alpjärnsparv;Underart;0;;NA;
205770;58454;Prunella atrogularis;svartstrupig järnsparv;Art;11;;NA;
6324820;58455;Prunella atrogularis atrogularis;uraljärnsparv;Underart;0;;NA;
102990;58456;Prunella modularis;järnsparv;Art;494387;Skog (S) - Stor betydelse;NT°;A2ab
234002;58457;Prunella modularis modularis;nordlig järnsparv;Underart;38;;NE;
205769;58458;Prunella montanella;sibirisk järnsparv;Art;118;;NA;
234079;58459;Prunella montanella montanella;västlig sibirisk järnsparv;Underart;0;;NA;
6012077;58460;Prunella montanella/atrogularis;sibirisk/svartstrupig järnsparv;Artkomplex;130;;NA;
6331462;58461;Ploceidae;vävare;Familj;1;;;
6331463;58462;Ploceus;;Släkte;0;;;
6331464;58463;Ploceus intermedius;mindre maskvävare;Art;0;;NA;
6331466;58464;Viduidae;änkor;Familj;1;;;
6331467;58465;Vidua;;Släkte;1;;;
6331469;58466;Vidua obtusa;bredstjärtad paradisänka;Art;0;;NA;
6331468;58467;Vidua macroura;dominikaneränka;Art;1;;NA;
2002120;58468;Passeridae;sparvfinkar;Familj;971907;;;
1016726;58469;Petronia;;Släkte;0;;;
266890;58470;Petronia petronia;stensparv;Art;0;;NA;
1001599;58471;Passer;;Släkte;971895;;;
103039;58472;Passer montanus;pilfink;Art;608955;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;LC;
234054;58473;Passer montanus montanus;vanlig pilfink;Underart;22;;NE;
266889;58474;Passer hispaniolensis;spansk sparv;Art;6;;NA;
103038;58475;Passer domesticus;gråsparv;Art;363335;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;LC;
234053;58476;Passer domesticus domesticus;vanlig gråsparv;Underart;14;;NE;
267113;58477;Passer montanus x domesticus;pilfink x gråsparv;Hybrid;489;;NA;
2002101;58478;Motacillidae;ärlor;Familj;2648290;;;
1001559;58479;Motacilla;;Släkte;1483277;;;
102986;58480;Motacilla cinerea;forsärla;Art;215116;Sötvatten (L) - Stor betydelse, Urban miljö (U) - Stor betydelse, Våtmark (V) - Stor betydelse;LC;
233997;58481;Motacilla cinerea cinerea;vanlig forsärla;Underart;5;;NE;
205761;58482;Motacilla flava;gulärla;Art;382946;Våtmark (V) - Stor betydelse, Fjäll (F) - Har betydelse, Havsstrand (H) - Har betydelse, Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse;LC;
205949;58483;Motacilla flava flavissima;brittisk gulärla;Underart;23;;NA;
6010836;58484;Motacilla flava lutea;gulhuvad gulärla;Underart;4;;NA;
100083;58485;Motacilla flava flava;sydlig gulärla;Underart;16941;Våtmark (V) - Stor betydelse, Havsstrand (H) - Har betydelse, Jordbrukslandskap (J) - Har betydelse;NE;
6043350;58486;Motacilla flava iberiae;gulärla, underarten iberiae;Underart;1;;NA;
6321402;58487;Motacilla flava cinereocapilla;italiensk gulärla;Underart;3;;NA;
205948;58488;Motacilla flava feldegg;svarthuvad gulärla;Underart;28;;NA;
102985;58489;Motacilla flava thunbergi;nordlig gulärla;Underart;14046;Våtmark (V) - Stor betydelse, Fjäll (F) - Har betydelse, Havsstrand (H) - Har betydelse, Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse;NE;
266927;58490;Motacilla flava flavissima/lutea;brittisk/gulhuvad gulärla;Artkomplex;150;;NA;
6020460;58491;Motacilla flava flava/thunbergi, intermediate;intermediär sydlig/nordlig gulärla;Artkomplex;31044;;NA;
6331768;58492;Motacilla flava iberiae/cinereocapilla;iberisk/italiensk gulärla;Artkomplex;1;;NA;
103073;58493;Motacilla citreola;citronärla;Art;1087;Våtmark (V) - Stor betydelse;NA;
233998;58494;Motacilla citreola citreola;nordlig citronärla;Underart;0;;NA;
6045531;58495;Motacilla tschutschensis;beringärla;Art;30;;NA;
6045533;58496;Motacilla tschutschensis tschutschensis;;Underart;0;;NA;
6045532;58497;Motacilla tschutschensis plexa;;Underart;0;;NA;
6045534;58498;Motacilla tschutschensis macronyx;;Underart;0;;NA;
6045535;58499;Motacilla tschutschensis taivana;gulärla, underarten taivana;Underart;0;;NA;
102987;58500;Motacilla alba;sädesärla;Art;884002;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse, Våtmark (V) - Stor betydelse, Havsstrand (H) - Har betydelse, Sötvatten (L) - Har betydelse;NT;A2ab
205950;58501;Motacilla alba yarrellii;engelsk sädesärla;Underart;1095;;NA;
233845;58502;Motacilla alba alba;europeisk sädesärla;Underart;2333;;NE;
233846;58503;Motacilla alba personata;masksädesärla;Underart;4;;NA;
6037435;58504;Motacilla alba ocularis;sibirisk sädesärla;Underart;2;;NA;
6330508;58505;Motacilla alba leucopsis;kinesisk sädesärla;Underart;1;;NA;
266911;58506;Motacilla alba alba x yarrellii;europeisk x engelsk sädesärla;Hybrid;169;;NA;
267109;58507;Motacilla citreola x  flava;citronärla x gulärla;Hybrid;20;;NA;
266859;58508;Motacilla citreola/flava;citronärla/gulärla;Artkomplex;384021;;NA;
1001558;58509;Anthus;piplärkor;Släkte;1164992;;;
205751;58510;Anthus godlewskii;mongolpiplärka;Art;37;;NA;
100010;58511;Anthus campestris;fältpiplärka;Art;8480;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;CR;"A3bc; C1; D"
205750;58512;Anthus richardi;större piplärka;Art;1732;;NA;
205755;58513;Anthus gustavi;tundrapiplärka;Art;2;;NA;
102982;58514;Anthus trivialis;trädpiplärka;Art;428064;Skog (S) - Stor betydelse;LC;
233994;58515;Anthus trivialis trivialis;vanlig trädpiplärka;Underart;14;;NE;
205753;58516;Anthus hodgsoni;sibirisk piplärka;Art;163;;NA;
205945;58517;Anthus hodgsoni yunnanensis;sibirisk piplärka, underarten yunnanensis;Underart;0;;NA;
102120;58518;Anthus cervinus;rödstrupig piplärka;Art;35618;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;EN;A2abc
205946;58519;Anthus japonicus;stenpiplärka;Art;6;;NA;
6331086;58520;Anthus rubescens;amerikansk piplärka;Art;7;;NA;
233844;58521;Anthus rubescens rubescens;nordlig amerikansk piplärka;Underart;0;;NA;
102983;58522;Anthus pratensis;ängspiplärka;Art;562061;Fjäll (F) - Stor betydelse, Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse;LC;
102984;58523;Anthus petrosus;skärpiplärka;Art;124735;Havsstrand (H) - Stor betydelse;LC;
233995;58524;Anthus petrosus littoralis;skandinavisk skärpiplärka;Underart;1;;NE;
205759;58525;Anthus spinoletta;vattenpiplärka;Art;2914;;NA;
233996;58526;Anthus spinoletta spinoletta;vanlig vattenpiplärka;Underart;0;;NA;
205760;58527;Anthus rubescens s.lat.;stenpiplärka/amerikansk piplärka;Kollektivtaxon;1;;NA;
266856;58528;Anthus godlewskii/richardi;mongolpiplärka/större piplärka;Artkomplex;1789;;NA;
266857;58529;Anthus trivialis/hodgsoni;trädpiplärka/sibirisk piplärka;Artkomplex;428258;;NA;
266858;58530;Anthus spinoletta/petrosus;vattenpiplärka/skärpiplärka;Artkomplex;127744;;NA;
2002121;58531;Fringillidae;finkar;Familj;7438702;;;
1001600;58532;Fringilla;bofink/bergfink;Släkte;1749763;;;
103041;58533;Fringilla montifringilla;bergfink;Art;540827;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;LC;
103040;58534;Fringilla coelebs;bofink;Art;1182783;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;LC;
234055;58535;Fringilla coelebs coelebs;vanlig bofink;Underart;12;;NE;
6331474;58536;Mycerobas;;Släkte;0;;;
6331475;58537;Mycerobas affinis;halsbandsstenknäck;Art;0;;NA;
1001608;58538;Coccothraustes;;Släkte;384472;;;
100037;58539;Coccothraustes coccothraustes;stenknäck;Art;384471;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Stor betydelse;LC;
234066;58540;Coccothraustes coccothraustes coccothraustes;vanlig stenknäck;Underart;0;;NE;
1009508;58541;Eophona;;Släkte;8;;;
233829;58542;Eophona personata;större maskstenknäck;Art;2;;NA;
233828;58543;Eophona migratoria;mindre maskstenknäck;Art;6;;NA;
1001605;58544;Carpodacus;;Släkte;131413;;;
103051;58545;Carpodacus erythrinus;rosenfink;Art;131395;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse;NT;A2abc
234063;58546;Carpodacus erythrinus erythrinus;västlig rosenfink;Underart;0;;NE;
266894;58547;Carpodacus rubicilla;större rosenfink;Art;0;;NA;
233827;58548;Carpodacus sibiricus;långstjärtad rosenfink;Art;16;;NA;
266893;58549;Carpodacus roseus;sibirisk rosenfink;Art;2;;NA;
1001606;58550;Pinicola;;Släkte;65369;;;
102125;58551;Pinicola enucleator;tallbit;Art;65369;Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
234064;58552;Pinicola enucleator enucleator;europeisk tallbit;Underart;9;;NE;
1001607;58553;Pyrrhula;;Släkte;743439;;;
103052;58554;Pyrrhula pyrrhula;domherre;Art;743434;Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
234065;58555;Pyrrhula pyrrhula pyrrhula;vanlig domherre;Underart;12;;NE;
1001604;58556;Bucanetes;;Släkte;13;;;
6051315;58557;Bucanetes mongolicus;mongolfink;Art;1;;NA;
205903;58558;Bucanetes githagineus;ökentrumpetare;Art;12;;NA;
234062;58559;Bucanetes githagineus githagineus;ökentrumpetare, underarten githagineus;Underart;0;;NA;
6011913;58560;Chloris;;Släkte;1059960;;;
103042;58561;Chloris chloris;grönfink;Art;1059959;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse, Skog (S) - Har betydelse;VU;A2abe
234057;58562;Chloris chloris chloris;nordlig grönfink;Underart;134;;NE;
6331447;58563;Chloris sinica;orientgrönfink;Art;1;;NA;
6331448;58564;Chloris ambigua;svarthuvad grönfink;Art;0;;NA;
6011916;58565;Linaria;;Släkte;460647;;;
102124;58566;Linaria flavirostris;vinterhämpling;Art;111373;Fjäll (F) - Stor betydelse, Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse;NT°;D1
234056;58567;Linaria flavirostris flavirostris;norsk vinterhämpling;Underart;0;;NE;
103045;58568;Linaria cannabina;hämpling;Art;349218;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;LC;
234059;58569;Linaria cannabina cannabina;nordlig hämpling;Underart;0;;NE;
6011917;58570;Acanthis;;Släkte;874578;;;
103046;58571;Acanthis flammea;gråsiska;Art;874577;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Fjäll (F) - Har betydelse;LC;
233859;58572;Acanthis flammea flammea;vanlig gråsiska;Underart;114771;;NE;
266892;58573;Acanthis flammea rostrata;grönlandsgråsiska;Underart;32;;NA;
100025;58574;Acanthis flammea cabaret;brunsiska;Underart;59407;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;NE;
205978;58575;Acanthis flammea exilipes;snösiska;Underart;28476;;NE;
233860;58576;Acanthis flammea hornemanni;gråsiska, underarten hornemanni;Underart;28;;NA;
1001603;58577;Loxia;korsnäbbar;Släkte;406669;;;
6033471;58578;Loxia megaplaga;hispaniolakorsnäbb;Art;0;;NA;
6332441;58579;Loxia leucoptera;bändelkorsnäbb;Art;31376;Skog (S) - Stor betydelse;LC;
234060;58580;Loxia leucoptera bifasciata;eurasisk bändelkorsnäbb;Underart;536;;NE;
6033470;58581;Loxia leucoptera leucoptera;amerikansk bändelkorsnäbb;Underart;0;;NA;
103050;58582;Loxia pytyopsittacus;större korsnäbb;Art;77116;Skog (S) - Stor betydelse;LC;
103049;58583;Loxia curvirostra;mindre korsnäbb;Art;265791;Skog (S) - Stor betydelse;LC;
234061;58584;Loxia curvirostra curvirostra;vanlig mindre korsnäbb;Underart;0;;NE;
103048;58585;Loxia megaplaga/leucoptera;;Kollektivtaxon;536;Skog (S) - Stor betydelse;NA;
1001602;58586;Carduelis;;Släkte;655032;;;
103043;58587;Carduelis carduelis;steglits;Art;655014;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse, Skog (S) - Har betydelse;LC;
234058;58588;Carduelis carduelis carduelis;nordeuropeisk steglits;Underart;18;;NE;
103047;58589;Carduelis hornemanni;snösiska;Underart;0;Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse;;
1001601;58590;Serinus;;Släkte;10635;;;
6052423;58591;Serinus canaria;kanariesiska;Art;9;;NA;
6052424;58592;Serinus canaria forma domestica;kanariefågel;Underart;0;;NA;
100129;58593;Serinus serinus;gulhämpling;Art;10622;Skog (S) - Stor betydelse, Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;EN;D
6011915;58594;Spinus;;Släkte;895882;;;
103044;58595;Spinus spinus;grönsiska;Art;895880;Skog (S) - Stor betydelse;LC;
1009507;58596;Uragus;;Släkte;0;;;
6003696;58597;Calcariidae;sporrsparvar;Familj;171035;;;
1001611;58598;Plectrophenax;;Släkte;122586;;;
103054;58599;Plectrophenax nivalis;snösparv;Art;122586;Fjäll (F) - Stor betydelse, Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse;LC;
234068;58600;Plectrophenax nivalis nivalis;vanlig snösparv;Underart;22;;NE;
1001610;58601;Calcarius;;Släkte;48449;;;
103053;58602;Calcarius lapponicus;lappsparv;Art;48449;Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Våtmark (V) - Har betydelse;LC;
234067;58603;Calcarius lapponicus lapponicus;vanlig lappsparv;Underart;3;;NE;
2002122;58604;Emberizidae;fältsparvar;Familj;1603169;;;
1009509;58605;Emberiza;;Släkte;1603130;;;
233831;58606;Emberiza elegans;praktsparv;Art;4;;NA;
266244;58607;Emberiza pallasi;dvärgsävsparv;Art;2;;NA;
103057;58608;Emberiza schoeniclus;sävsparv;Art;758647;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse, Sötvatten (L) - Har betydelse;LC;
234074;58609;Emberiza schoeniclus schoeniclus;nordeuropeisk sävsparv;Underart;20;;NE;
266908;58610;Emberiza chrysophrys;gulbrynad sparv;Art;1;;NA;
266245;58611;Emberiza rutila;rödbrun sparv;Art;0;;NA;
205916;58612;Emberiza aureola;gyllensparv;Art;41;;NA;
234069;58613;Emberiza aureola aureola;västlig gyllensparv;Underart;0;;NA;
